marital,word,n,tf,idf,tf_idf
single,vocabulary,4,3.800583389550296e-5,0.5108256237659907,1.9414353806416935e-5
single,vol,4,3.800583389550296e-5,0.5108256237659907,1.9414353806416935e-5
single,walker,4,3.800583389550296e-5,0.9162907318741551,3.482439335559798e-5
single,warriors,4,3.800583389550296e-5,0.5108256237659907,1.9414353806416935e-5
single,wednesday,4,3.800583389550296e-5,0.5108256237659907,1.9414353806416935e-5
single,weekday,4,3.800583389550296e-5,0.9162907318741551,3.482439335559798e-5
single,wet,4,3.800583389550296e-5,0.9162907318741551,3.482439335559798e-5
single,whats,4,3.800583389550296e-5,0.5108256237659907,1.9414353806416935e-5
single,winner,4,3.800583389550296e-5,0.9162907318741551,3.482439335559798e-5
single,witnessed,4,3.800583389550296e-5,0.5108256237659907,1.9414353806416935e-5
single,worki,4,3.800583389550296e-5,0.5108256237659907,1.9414353806416935e-5
single,worst,4,3.800583389550296e-5,0.5108256237659907,1.9414353806416935e-5
single,youth,4,3.800583389550296e-5,0.5108256237659907,1.9414353806416935e-5
widowed,amount,4,0.001875293014533521,0.22314355131420976,4.1845954301773986e-4
widowed,apartment,4,0.001875293014533521,0,0
widowed,bad,4,0.001875293014533521,0,0
widowed,bed,4,0.001875293014533521,0,0
widowed,breakfast,4,0.001875293014533521,0,0
widowed,care,4,0.001875293014533521,0,0
widowed,catch,4,0.001875293014533521,0.22314355131420976,4.1845954301773986e-4
widowed,cute,4,0.001875293014533521,0,0
widowed,floor,4,0.001875293014533521,0.22314355131420976,4.1845954301773986e-4
widowed,grand,4,0.001875293014533521,0.22314355131420976,4.1845954301773986e-4
widowed,hadnt,4,0.001875293014533521,0,0
widowed,havent,4,0.001875293014533521,0,0
widowed,heard,4,0.001875293014533521,0,0
widowed,hike,4,0.001875293014533521,0.22314355131420976,4.1845954301773986e-4
widowed,husband,4,0.001875293014533521,0,0
widowed,law,4,0.001875293014533521,0.22314355131420976,4.1845954301773986e-4
widowed,meet,4,0.001875293014533521,0,0
widowed,memories,4,0.001875293014533521,0,0
widowed,mine,4,0.001875293014533521,0,0
widowed,moment,4,0.001875293014533521,0,0
widowed,movie,4,0.001875293014533521,0,0
widowed,neighbor,4,0.001875293014533521,0,0
widowed,pattern,4,0.001875293014533521,0.5108256237659907,9.57947723893091e-4
widowed,remember,4,0.001875293014533521,0,0
widowed,sale,4,0.001875293014533521,0,0
widowed,sat,4,0.001875293014533521,0,0
widowed,share,4,0.001875293014533521,0.22314355131420976,4.1845954301773986e-4
widowed,stand,4,0.001875293014533521,0,0
widowed,taking,4,0.001875293014533521,0,0
widowed,unexpected,4,0.001875293014533521,0.22314355131420976,4.1845954301773986e-4
divorced,absolutely,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,ac,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,academic,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,access,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,admitted,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,ahead,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,anxiety,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,arranged,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,article,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,artwork,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,asleep,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,assistant,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,attack,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,ball,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,band,3,2.1674734484502565e-4,0,0
divorced,barbecue,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,based,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,basically,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,beginning,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,benefits,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,biggest,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,binge,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,bingo,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,blood,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,bottle,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,bouquet,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,bread,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,bridge,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,brightened,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,bulbs,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,bunny,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,cash,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,ceremony,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,certificate,3,2.1674734484502565e-4,0,0
divorced,challenge,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,cheesecake,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,cherry,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,childhood,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,chirping,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,cleared,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,clothes,3,2.1674734484502565e-4,0,0
divorced,collar,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,collect,3,2.1674734484502565e-4,0,0
divorced,condo,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,confirmed,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,continue,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,court,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,craft,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,craving,3,2.1674734484502565e-4,0,0
divorced,created,3,2.1674734484502565e-4,0,0
divorced,dairy,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,dallas,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,dear,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,deep,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,delighted,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,delivered,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,dentist,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,depend,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,details,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,dining,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,direction,3,2.1674734484502565e-4,0,0
divorced,discount,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,dozen,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,drawing,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,dreading,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,drug,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,dryer,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,dunkin,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,education,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,eleven,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,environment,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,errands,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,espresso,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,exact,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,expensive,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,explain,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,exploring,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,faced,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,farm,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,fence,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,fine,3,2.1674734484502565e-4,0,0
divorced,focus,3,2.1674734484502565e-4,0,0
divorced,french,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,frozen,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,fruit,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,furniture,3,2.1674734484502565e-4,0,0
divorced,gain,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,genuine,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,germany,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,giving,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,god,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,granted,3,2.1674734484502565e-4,0,0
divorced,grass,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,greek,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,ground,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,growth,3,2.1674734484502565e-4,0,0
divorced,hasnt,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,horse,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,hung,3,2.1674734484502565e-4,0,0
divorced,hungry,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,initially,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,installed,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,international,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,introduced,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,jesse,3,2.1674734484502565e-4,1.6094379124341003,3.4884139421301213e-4
divorced,kinds,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,land,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,landscaping,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,laying,3,2.1674734484502565e-4,0,0
divorced,league,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,lecture,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,leftovers,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,leg,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,lilac,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,literally,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,logged,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,loud,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,magic,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,mat,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,match,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,mexican,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,middle,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,mike,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,mini,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,monday,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,moon,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,museum,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,nachos,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,normal,3,2.1674734484502565e-4,0,0
divorced,official,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,opinion,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,overseas,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,overtime,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,owner,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,package,3,2.1674734484502565e-4,0,0
divorced,pasta,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,payment,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,piano,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,pie,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,pork,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,practice,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,prescribed,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,properly,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,puzzle,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,rainy,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,raked,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,remaining,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,reminisce,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,resolved,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,rid,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,roll,3,2.1674734484502565e-4,0,0
divorced,romantic,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,rough,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,round,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,salary,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,sandwich,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,sang,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,scale,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,scared,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,seat,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,security,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,seeds,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,seldom,3,2.1674734484502565e-4,0.9162907318741551,1.9860358323982845e-4
divorced,senior,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,separate,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,served,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,session,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,shed,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,sheldon,3,2.1674734484502565e-4,1.6094379124341003,3.4884139421301213e-4
divorced,shell,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,shipped,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,shoes,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,sink,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,size,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,soft,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,soup,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,specialist,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,squirrel,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,staff,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,stick,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,stock,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,stone,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,straight,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,style,3,2.1674734484502565e-4,0.5108256237659907,1.1072009763008252e-4
divorced,succeed,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,sun,3,2.1674734484502565e-4,0,0
divorced,supposed,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
divorced,survivor,3,2.1674734484502565e-4,0.22314355131420976,4.83657722666447e-5
